,place_name,bedroom,area,kecamatan,city,final_price,date,final_mortage_monthly
148605,Kesempatan Emas Dp 2jt All In At Griya Amalia Depok ,2.0,60.0,Bojongsari,Bogor,400000000.0,08/05/2023,2000000.0
148621,Rumah minimalis hook ready stock siap huni surat sudah SHM ,2.0,125.0,Cibubur,Bogor,981000000.0,08/05/2023,7000000.0
148656,Rumah minimalis modern dekat dengan akses tol surat sudah SHM ,2.0,70.0,Cibubur,Bogor,551000000.0,08/05/2023,3000000.0
148675,Promo Keren Free Dp Rumah Keren Konsept Resort At Avoria Estate,3.0,72.0,Kemang,Bogor,700000000.0,08/05/2023,5000000.0
148695,Rumah 1 Lantai Di Cibubur Cikeas Residence Bebas Banjir ,2.0,125.0,Gunung Putri,Bogor,963000000.0,08/05/2023,6000000.0
148696,"Rumah Furnished di Perumahan Bukit Nirwana Residence, Bogor",2.0,255.0,Bogor Selatan,Bogor,1500000000.0,08/05/2023,10000000.0
148698,Rumah Cantik Siap Huni 2 Lantai Di legenda wisata Cibubur,3.0,160.0,Legenda Wisata,Bogor,1800000000.0,13/05/2023,12000000.0
148701,"Rumah SHM di Cluster Harmony 3 Bukit Nirwana Residence, Bogor",2.0,135.0,Bogor Nirwana Residence,Bogor,950000000000.0,08/05/2023,6000000000.0
148705,"Rumah di Cluster Front View Rancamaya, Bogor",2.0,105.0,Rancamaya,Bogor,850000000.0,08/05/2023,6000000.0
148710,"Rumah di Jl.seruni 1 Pakuan Bogor, Bogor",6.0,510.0,Pakuan,Bogor,5000000000.0,08/05/2023,35000000.0
148716,Rumah Bagus Cozy Hook Siap Huni di Cluster Terbaru,4.0,159.0,Kota Wisata,Bogor,3070000000.0,26/05/2023,22000000.0
148723,Dijual rumah siap huni view gunung salak dalam cluster di sentul city Bogor jawa barat,3.0,200.0,Sentul City,Bogor,4500000000.0,08/05/2023,32000000.0
148731,"Rumah SHM di Jalan Kentang, Bogor",4.0,553.0,Baranangsiang,Bogor,7000000000.0,08/05/2023,50000000.0
148740,Heritage House For Sale,3.0,512.0,Bantar Jati,Bogor,3500000000.0,08/05/2023,25000000.0
148750,"Dijual Cepat Rumah Bagus Di Kota Wisata Cibubur, Gunung Putri Bogor",3.0,242.0,Gunung Putri,Bogor,3300000000.0,08/05/2023,23000000.0
148761,Dijual Cepat Rumah Bagus Rapih Lega Lt 300 Lb 153 The Addres ,4.0,300.0,Leuwinanggung,Bogor,2000000000.0,08/05/2023,14000000.0
148773,"Rumah SHM di Taman Soka , Bogor",2.0,109.0,Tanah Baru,Bogor,700000000.0,08/05/2023,5000000.0
148800,Take Over/Oper Kredit/Over Credit Rumah di Cluster area Rawa Kalong Gunung Sindur,2.0,71.0,Gunung Sindur,Bogor,70000000.0,08/05/2023,510000.0
148866,Rumah Bagus Rapi Lantai Granit Baja Ringan ,2.0,112.0,Legenda Wisata,Bogor,995000000.0,04/06/2023,7000000.0
148885,Rumah Bagus 2 Lantai Full Granit Siap Huni ,3.0,120.0,Kota Wisata,Bogor,1500000000.0,08/05/2023,10000000.0
148905,"Rumah Murah Siap Huni Full Dak di Bojong Gede, Bogor",2.0,80.0,Bojong Gede,Bogor,599000000.0,08/05/2023,4000000.0
148908,Rumah Minimalis di Metland Transyogi Tidak Banjir Dekat Tol,2.0,90.0,Cileungsi,Bogor,650000000.0,08/05/2023,4000000.0
148911,"Rumah 2 Lantai Bagus Unfurnished SHM di Sentul City, Bogor",5.0,261.0,Sentul City,Bogor,5900000000.0,08/05/2023,42000000.0
148915,Rumah Bagus Siap Huni Baja Ringan Granit Rapi,4.0,90.0,Kota Wisata,Bogor,1000000000.0,09/05/2023,7000000.0
148920,TAMAN DRAMAGA PERMAI,2.0,72.0,Ciampea,Bogor,195000000.0,08/05/2023,1000000.0
148933,Rumah Cluster Ruby View Golf Rancamaya Bogor,3.0,1989.0,Rancamaya,Bogor,25500000000.0,13/05/2023,182000000.0
148941,Rumah Dekat Tol Bocimi Klaster Bunga Raya Rancamaya,5.0,1035.0,Rancamaya,Bogor,13500000000.0,08/05/2023,96000000.0
148960,"Rumah Cantik Murah Citra Indah City, SHM",3.0,120.0,Cileungsi,Bogor,660000000.0,13/05/2023,4000000.0
148983,Rumah Bagus 2 Lantai Cileungsi Kidul,5.0,314.0,Cileungsi,Bogor,4000000000.0,08/05/2023,28000000.0
148996,"Rumah 2 Lantai Bagus Unfurnished di Sentul City, Bogor",4.0,234.0,Sentul City,Bogor,4000000000.0,08/05/2023,28000000.0
149025,Dijual Rumah di Perum. Cilebut Residence 2 Cluster Cemara Bogor,2.0,84.0,Cilebut,Bogor,900000000.0,08/05/2023,6000000.0
149041,Rumah Murah Bagus Type 105 Rapi Harga Nego,3.0,105.0,Legenda Wisata,Bogor,975000000.0,08/05/2023,6000000.0
149058,Rumah rapi siap huni di legenda wisata cibubur,3.0,119.0,Legenda Wisata,Bogor,1370000000.0,08/05/2023,9000000.0
149076,Rumah Murah Rapi Tpe 105 Dalam Cluster Harga Nego,2.0,105.0,Kota Wisata,Bogor,970000000.0,08/05/2023,6000000.0
149095,Dijual Cepat Rumah Bagus Murah Nyaman Lt 96 Lb 90 Bumi Mutiara,3.0,96.0,Bojong Kulur,Bogor,675000000.0,08/05/2023,4000000.0
149115,"Dilelang Rumah 2 Lantai di Tajur Halang, Bogor",5.0,154.0,Tajur Halang,Bogor,1000000000.0,08/05/2023,7000000.0
149116,Dijual Cepat Rumah Bagus 2 Lantai Lega Lt 300 Lb 153 The Address,4.0,300.0,Leuwinanggung,Bogor,2000000000.0,08/05/2023,14000000.0
149118,RUMAH HOOK MEWAH SIAP HUNI NO RENOV DI BOGOR,5.0,600.0,Katulampa,Bogor,7500000000.0,08/05/2023,53000000.0
149121,Rumah full furnished sentul city,3.0,240.0,Sentul City,Bogor,2750000000.0,05/06/2023,19000000.0
149125,"Dijual Rumah 2 Lantai di Cibinong, Bogor",3.0,60.0,Cibinong,Bogor,698000000.0,02/05/2023,5000000.0
149130,Rumah Bagus 2 Lantai Rapi Tanah Luas Harga Nego,4.0,260.0,Kota Wisata,Bogor,4000000000.0,02/05/2023,28000000.0
149136,"PERUMAHAN CIKEAS RESIDENCE HUNIAN ASRI,NYAMAN,SEJUK DAN AMAN SERTA BEBAS BANJIR",2.0,70.0,Cikeas,Bogor,530000000.0,02/05/2023,3000000.0
149151,Rumah Bagus 2 Lantai Lokasi Bagus Rapi Harga Nego,3.0,248.0,Kota Wisata,Bogor,3000000000.0,02/05/2023,21000000.0
149160,Di Jual Rumah Strategis Bojongkulur Bogor (LN),3.0,144.0,Bojong Kulur,Bogor,1500000000.0,02/05/2023,10000000.0
149170,Rumah 2 Lantai Harga Masih Bisa Nego di Cileungsi ,4.0,90.0,Cileungsi,Bogor,700000000.0,02/05/2023,5000000.0
149181,Dijual Rumah Hook Lahan Harves City Orchid Cilengsi Mekarsari,1.0,135.0,Cileungsi,Bogor,400000000.0,02/05/2023,2000000.0
149206,"Dijual Rumah Di Cluster Mutiara Sentul, Sentul City Ssr272 ",5.0,150.0,Sentul City,Bogor,2400000000.0,02/05/2023,17000000.0
149220,Jual Rumah Siap Huni 2 Lantai di Cibinong Bogor Bebas Biaya Kpr,3.0,84.0,Cibinong,Bogor,1140000000.0,02/05/2023,8000000.0
149251,Rumah Cantik Posisi Hoek Di Perum Vila Bogor Indah 2 Kota Bogor ,3.0,144.0,Bantar Jati,Bogor,1350000000.0,23/05/2023,9000000.0
149268,"Dijual Rumah Baru 1 Lantai di Kemang, Bogor",2.0,66.0,Kemang,Bogor,495000000.0,02/05/2023,3000000.0
149325,Rumah Bagus 2 Lantai Granit Baja Ringan Rapi,3.0,136.0,Kota Wisata,Bogor,2500000000.0,02/05/2023,17000000.0
149326,Dijual rumah clasic eropa di Citra Indah City Timur Cibubur,3.0,321.0,Jonggol,Bogor,850000000.0,02/05/2023,6000000.0
149328,Rumah 2 Lantai Harga Terjangkau di Pusat Kota Bogor,3.0,60.0,Tanah Sareal,Bogor,500000000.0,01/06/2023,3000000.0
149331,Rumah Bagus 2 Lantai Rapi Siap Huni Tanah Luas,3.0,220.0,Kota Wisata,Bogor,3650000000.0,02/05/2023,26000000.0
149335,"Rumah di Kota Wisata, Kondisi Baru, Siap Huni, Lokasi Boulevard, On Progress",5.0,220.0,Kota Wisata,Bogor,2950000000.0,04/05/2023,21000000.0
149340,"Dijual Rumah Baru di Gunung Sindur, Bogor",3.0,75.0,Gunung Sindur,Bogor,505000000.0,02/05/2023,3000000.0
149346,Jual Rumah 2 Lantai Siap Huni di Intan Regency Cibinong Bisa Kpr,3.0,98.0,Cibinong,Bogor,1190000000.0,02/05/2023,8000000.0
149353,Rumah Idaman Bertema Timur Tengah Pertama di Bogor,2.0,90.0,Ranca Bungur,Bogor,400000000.0,03/05/2023,2000000.0
149361,Turun Harga! Rumah Cantik Furnished Argopuro Elok Blok AE II,3.0,712.0,Gadog,Bogor,5200000000.0,02/05/2023,37000000.0
149370,Villa siap Huni ,6.0,6440.0,Caringin,Bogor,12000000000.0,02/05/2023,85000000.0
149380,Rumah bagus siap huni ,2.0,104.0,Ranca Bungur,Bogor,750000000.0,02/05/2023,5000000.0
149391,Rumah Hoek Murah 2KT 1 KM Siap Huni Cileungsi,2.0,118.0,Cileungsi,Bogor,425000000.0,02/05/2023,3000000.0
149403,Jual Rumah di cluster Bukit Cimanggu City Bogor,2.0,165.0,Tanah Sareal,Bogor,1300000000.0,02/05/2023,9000000.0
149416,Dijual Rumah Design Modern Di Sentul City Bogor,2.0,84.0,Sentul City,Bogor,1100000000.0,02/05/2023,7000000.0
149430,Rumah 1 Lantai Siap Huni Di Greenland Forest Hill Kemang Bogor,2.0,72.0,Kemang,Bogor,500000000.0,02/05/2023,3000000.0
149445,Jual Rumah Minimalis Lokasi Strategis Di Sentul City Bogor ,2.0,72.0,Sentul City,Bogor,900000000.0,02/05/2023,6000000.0
149461,Dijual Rumah Baru Lokasi Strategis Di Parkville Sentul City,2.0,60.0,Sentul City,Bogor,720000000.0,02/05/2023,5000000.0
149496,Rumah View Gunung Rancamaya Blok LV,4.0,389.0,Rancamaya,Bogor,3500000000.0,02/05/2023,25000000.0
149515,"Rumah Minimalis Modern Cikeas Residence
Strategis Bebas Banjir Sudah SHM
",2.0,84.0,Cikeas,Bogor,630000000.0,02/05/2023,4000000.0
149535,Jual Cepat Rumah Bogor 10 Menit Ke Stasiun Bogor,2.0,84.0,Ciomas,Bogor,605000000.0,02/05/2023,4000000.0
149536,Dijual Rumah Murah Modern 3 Lantai di Metland Transyogi Cileungsi ,4.0,105.0,Cileungsi,Bogor,1250000000.0,02/05/2023,8000000.0
149538,"Turun Harga! Rumah Siap Huni Cluster Kana Blok F, Rancamaya",3.0,353.0,Rancamaya,Bogor,2900000000.0,02/05/2023,20000000.0
149541,Rumah Bagus 2 Lantai Rapi Baja Ringan Siap Huni,4.0,180.0,Kota Wisata,Bogor,2600000000.0,02/05/2023,18000000.0
149545, Rumah Cantik Siap Huni Harga Nego di Legenda Wisata Cibubur,4.0,220.0,Legenda Wisata,Bogor,2200000000.0,02/05/2023,15000000.0
149550,"Dijual Rumah Di Cluster Bgh, Sentul City Ssr271 ",5.0,265.0,Sentul City,Bogor,3000000000.0,02/05/2023,21000000.0
149556,Jual Murah Rumah Bogor Dekat Kampus Ipb Dramaga,2.0,77.0,Dramaga,Bogor,580000000.0,02/05/2023,4000000.0
149563,Rumah 3 Lantai Baru View Danau Dan Gunung Furnished HGB Klaster Richmond Peak Rancamaya Bogor,3.0,650.0,Rancamaya,Bogor,8800000000.0,02/05/2023,63000000.0
149571,Jual Rumah Konsep Vila Bogor Dekat Pintu Tol Jagorawi,5.0,890.0,Ciomas,Bogor,2900000000.0,02/05/2023,20000000.0
149580,Rumah Dengan 4 Kamar Tidur di Kawasan Gunung Putri,4.0,150.0,Gunung Putri,Bogor,1900000000.0,02/05/2023,13000000.0
149590,Rumah minimalis modern terbaru dicibubur surat sudah SHM ,2.0,36.0,Cibubur,Bogor,551000000.0,02/05/2023,3000000.0
149601,Rumah Strategis pinggir jalan utama. DP nol,2.0,60.0,Cileungsi,Bogor,289000000.0,15/05/2023,2000000.0
149613,Rumah Kampung Murah Ciseeng Bogor,2.0,91.0,Ciseeng,Bogor,240000000.0,03/05/2023,1000000.0
149626,Rumah minimalis modern terbaru dicibubur surat sudah SHM,2.0,36.0,Cibubur,Bogor,551000000.0,01/06/2023,3000000.0
149655,Jual Rumah Bogor Laladon Siap Huni Hanya 780 Juta,3.0,116.0,Laladon,Bogor,780000000.0,02/05/2023,5000000.0
149671,"Dijual Rumah Siap Huni, Perum Bumi Sentosa Cibinong Bogor. SHM",3.0,160.0,Cibinong,Bogor,1500000000.0,23/05/2023,10000000.0
149706,Rumah Murah Lokasi Strategis Dekat Stasiun Citayam,2.0,50.0,Bojong Gede,Bogor,245000000.0,02/05/2023,1000000.0
149725,Rumah Murah Strategis Dekat Universitas Ibnu Khaldun Bogor,5.0,400.0,Kedung Halang,Bogor,2200000000.0,02/05/2023,15000000.0
149745,Dijual rumah dekat surya kencana akses mudah lokasi strategis,3.0,105.0,Babakan Pasar,Bogor,1300000000.0,05/06/2023,9000000.0
149748,"Dijual Rumah Di Cluster Bgh, Sentul City Ssr270 ",5.0,1610.0,Sentul City,Bogor,19500000000.0,02/05/2023,139000000.0
149751,Rumah Dalam Cluster Cikeas Residence Sudah SHM Gratis semua Biaya ,2.0,70.0,Cikeas,Bogor,540000000.0,02/05/2023,3000000.0
149755,Rumah Dijual Murah Bogor Dekat Super Indo Bubulak,5.0,120.0,Ciomas,Bogor,850000000.0,02/05/2023,6000000.0
149760,"Dijual Rumah di Cluster Alaya, Sentul City ssr268 ",2.0,62.0,Sentul City,Bogor,1100000000.0,02/05/2023,7000000.0
149766,Rumah 1 Lantai di Cikeas 5 Menit ke Cibubur SBY Bebas Banjir ,2.0,70.0,Gunung Putri,Bogor,535000000.0,02/05/2023,3000000.0
149773,"Dijual Rumah di Cluster Alaya, Sentul City Ssr269 ",2.0,105.0,Sentul City,Bogor,1300000000.0,02/05/2023,9000000.0
149790,Rumah Taman Malabar dekat Mall Botani Mall Keboen Raya dan RS Pmi,4.0,1427.0,Babakan,Bogor,40000000000.0,02/05/2023,286000000.0
149800,Rumah Hook Di Belakang Aeon Mall Sentul City,2.0,200.0,Sentul City,Bogor,1900000000.0,24/05/2023,13000000.0
149811,Rumah Bagus 2 Lantai Rapi Siap Huni Baja Ringan ,3.0,162.0,Kota Wisata,Bogor,2000000000.0,02/05/2023,14000000.0
149823,Jual Rumah Murah 2 Lantai Bogor Dekat Smkn 1 Ciomas,4.0,150.0,Ciomas,Bogor,1250000000.0,02/05/2023,8000000.0
149836,Jual Rumah Siap Huni Dekat Rsud Kota Bogor,4.0,1100.0,Ciomas,Bogor,2700000000.0,02/05/2023,19000000.0
149850,Di Jual Cepat Aja Rumah 1 Lantai Siap Huni Cikaret Bogor Kota.,2.0,93.0,Bogor Selatan,Bogor,635000000.0,23/05/2023,4000000.0
149865,Dekat Tol Boor Bogor Dijual Rumah Siap Huni 2 Lantai,7.0,325.0,Cilendek Barat,Bogor,1500000000.0,02/05/2023,10000000.0
149881,Rumah Hunian 2 Lantai Dekat Tiptop Supermarket Bogor,6.0,300.0,Cilendek,Bogor,2300000000.0,02/05/2023,16000000.0
149898,"Rumah Murah 1 Lantai Di di Cikeas Country Recidence, Gunung Putri",2.0,105.0,Gunung Putri,Bogor,590000000.0,02/05/2023,4000000.0
149916,Rumah Dijual di Forest Hill Serpong Kencana Parung Panjang,2.0,110.0,Parung Panjang,Bogor,720000000.0,03/05/2023,5000000.0
149955,Rumah strategis di Bogor,6.0,644.0,Pabaton,Bogor,12000000000.0,02/05/2023,85000000.0
149956,Rumah Baru Renovasi Lokasi Taman Cimanggu Bogor,3.0,157.0,Tanah Sareal,Bogor,1450000000.0,04/05/2023,10000000.0
149958,HUNIAN NYAMAN DI CITRALAND CIBUBUR,3.0,200.0,Cibubur,Bogor,1150000000.0,02/05/2023,8000000.0
149970,RUMAH METLAND CILEUNGSI,2.0,72.0,Cileungsi,Bogor,700000000.0,02/05/2023,5000000.0
149983,"Rumah Gunung Sindur, Siap Huni 2 Lantai 400 Jtaan Dkt Masjid",2.0,72.0,Gunung Sindur,Bogor,495000000.0,05/05/2023,3000000.0
149991,Rumah Mewah Sentul City Bogor,4.0,810.0,Sentul City,Bogor,8990000000.0,05/06/2023,64000000.0
150000,Rumah mewah murah di Legenda wisata,5.0,465.0,Kota Wisata,Bogor,5380000000.0,01/05/2023,38000000.0
150010,Rumah dijual murah di perumahan bogor nirwana residence ,4.0,840.0,Bogor Nirwana Residence,Bogor,5660000000.0,01/05/2023,40000000.0
150021,Rumah sudah SHM dengan one gate system dekat akses tol cibubur ,2.0,125.0,Cikeas,Bogor,940000000.0,06/05/2023,6000000.0
150033,Jual Rumah Bogor Pondok Rajeg 2 Lantai Siap Huni Hanya 780 Juta,3.0,90.0,Cibinong,Bogor,780000000.0,01/05/2023,5000000.0
150046,Rumah SHM lokasi dekat Exit Tol cimanggis dengan one gate system ,2.0,84.0,Cikeas,Bogor,640000000.0,01/05/2023,4000000.0
150060,Rumah villa di kawasan wisata puncak Bogor ,2.0,84.0,Megamendung,Bogor,749000000.0,01/05/2023,5000000.0
150075,Jual Rumah Bogor Cibinong Green Park Siap Huni Hanya 699 Juta,2.0,88.0,Cibinong,Bogor,699000000.0,01/05/2023,5000000.0
150091,Rumah bebas banjir Sudah shm dekat Exit Tol cimanggis ,2.0,70.0,Cikeas,Bogor,540000000.0,01/05/2023,3000000.0
150108,Villa Design Vintage Kayu Jati Bonus Minipool Di Cisarua ,2.0,84.0,Cisarua,Bogor,749000000.0,01/05/2023,5000000.0
150126,Jual Rumah Bogor Pemda Cibinong Siap Huni 3 Lantai Hanya 780 Juta,3.0,90.0,Cibinong,Bogor,780000000.0,01/05/2023,5000000.0
150145,Take over 150 Juta Perumahan Inkopad Kalisuren Tajur halang,2.0,60.0,Tajur Halang,Bogor,150000000.0,01/05/2023,1000000.0
150165,Rumah Murah Hanya Lima Menit Ke Gerbang Toll Sentul City,4.0,300.0,Sentul City,Bogor,3300000000.0,26/05/2023,23000000.0
150166,Rumah siap huni di Cluster imperial sentul city,4.0,300.0,Sentul City,Bogor,3200000000.0,28/05/2023,22000000.0
150168,Rumah Estetik 3 Lantai View Gunung Dede Pangrango di Cibinong Bogor,4.0,84.0,Cibinong,Bogor,1700000000.0,01/05/2023,12000000.0
150171,DIJUAL CEPAT RUMAH CANTIK DI CISARUA BOGOR JAWA BARAT,3.0,500.0,Cisarua,Bogor,1500000000.0,01/05/2023,10000000.0
150175,Dijual cepat Villa estetik hadap timur with pool di megamendung ,6.0,230.0,Puncak,Bogor,4500000000.0,02/06/2023,32000000.0
150180,DIJUAL CEPAT VILLA ESTETIK DI PUNCAK MEGAMENDUNG BOGOR ,6.0,230.0,Megamendung,Bogor,4500000000.0,01/05/2023,32000000.0
150186,Villa Siap Bangun Di Kawasan Puncak Untuk Hunian Atau Investasi,2.0,84.0,Megamendung,Bogor,749000000.0,01/05/2023,5000000.0
150193,Dijual Rumah lengkap dgn pool dikampung cidokom cisarua fullfurnish ,3.0,500.0,Cisarua,Bogor,1500000000.0,02/06/2023,10000000.0
150201,rumah full Furnished Dekat Bsd di Gunung Sindur,2.0,90.0,Gunung Sindur,Bogor,900000000.0,01/06/2023,6000000.0
150210,Promo Dp 3jt All In Perfect House At Undagi Townhouse,2.0,74.0,Cileungsi,Bogor,500000000.0,01/05/2023,3000000.0
150220,Cluster Strategis Dekat 3 Stasiun Di Cibinong Bogor,2.0,40.0,Cibinong,Bogor,572000000.0,01/05/2023,4000000.0
150231,Rumah Hook Kolonial Belanda Ciapus Raya Bogor,3.0,5025.0,Ciapus,Bogor,50000000000.0,01/05/2023,358000000.0
150243,Rumah Kokoh Klasik Belanda Hook Luas Ciapus Raya Bogor,3.0,5025.0,Ciapus,Bogor,50000000000.0,01/05/2023,358000000.0
150270,"Dijual Rumah Murah, Lingkungan Tenang, di Bukit Cimanggu City, Bogor",4.0,1100.0,Tanah Sareal,Bogor,1700000000.0,01/05/2023,12000000.0
150285,Cluster Design Timur Tengah DP O Persen Di Kemang Bogor,2.0,66.0,Kemang,Bogor,495000000.0,01/05/2023,3000000.0
150301,Jual Cepat Rumah Ciomas 10 Menit Ke Stasiun Bogor,2.0,84.0,Ciomas,Bogor,605000000.0,01/05/2023,4000000.0
150318,Cluster Design Scandinavian Mazanine Di Gunung Sindur Bogor,3.0,72.0,Gunung Sindur,Bogor,495000000.0,01/05/2023,3000000.0
150336,"Rumahbagus 2 Lantai di Jl Raya Cifor, Bogor",3.0,70.0,Sinang Barang,Bogor,780000000.0,01/05/2023,5000000.0
150355,Bosan Dengan Hiruk Pikuk Kota Dan Ingin Tinggal Dikawasan Pegunungan ,2.0,96.0,Cijeruk,Bogor,801000000.0,01/05/2023,5000000.0
150375,Jual murah Rumah di di Sentra land Paradise SHM Parung Panjang ,2.0,72.0,Parung Panjang,Bogor,455000000.0,25/04/2023,3000000.0
150376,Rumah Harvest City,2.0,90.0,Cileungsi,Bogor,500000000.0,08/05/2023,3000000.0
150378,Rumah Baru Dekat Stasiun Dan Tol Bogor Akses Mudah Cash Only,2.0,60.0,Cilebut,Bogor,270000000.0,25/04/2023,1000000.0
150381,Rumah Baru Paling Murah Dekat Stasiun Cilebut Cash Only,2.0,60.0,Cilebut,Bogor,190000000.0,25/04/2023,1000000.0
150385,Rumah Baru Termurah Di Bogor Kota Dekat Stasiun Cash Only,2.0,60.0,Cilebut,Bogor,190000000.0,25/04/2023,1000000.0
150390,Rumah Baru di Citayam Bojonggede Bebas Banjir,2.0,65.0,Bojong Gede,Bogor,265000000.0,25/04/2023,1000000.0
150396,Rumah subsidi DP dan cicolan ringan dekat ke stasiun Citayam,1.0,60.0,Tajur Halang,Bogor,178000000.0,25/04/2023,1000000.0
150403,Rumah Bagus di Ciomas,5.0,390.0,Ciomas,Bogor,2500000000.0,25/04/2023,17000000.0
150411,Dijual Rumah 2 Lantai Unfurnished | Millennium City,3.0,72.0,Parung Panjang,Bogor,900000000.0,25/04/2023,6000000.0
150420,Rumah Ful Renov Siap Huni Victoria Sindang Barang Dekat Tol BORR ,2.0,75.0,Sindang Barang,Bogor,850000000.0,25/04/2023,6000000.0
150430,Rumah dijual daerah Cikaret Cibinong ,6.0,380.0,Cibinong,Bogor,2500000000.0,25/04/2023,17000000.0
150441,Rumah Asri 2 Lantai Kota Wisata Cibubur American Classic ,3.0,136.0,Cibubur,Bogor,1690000000.0,25/04/2023,12000000.0
150453,"Dijual Cepat, Rumah Lokasi Strategis di Baranangsiang Bogor",8.0,346.0,Baranangsiang,Bogor,1700000000.0,24/04/2023,12000000.0
150466,Rumah dijual di sentul city cluster taman legian kab.bogor,3.0,200.0,Sentul City,Bogor,1570000000.0,24/04/2023,11000000.0
150480,Rumah Bebas Banjir Akses Tol Cimanggis Surat SHM ,2.0,70.0,Gunung Putri,Bogor,535000000.0,24/04/2023,3000000.0
150495,Rumah Bebas Banjir Surat SHM di Cikeas Residence,2.0,84.0,Cikeas,Bogor,630000000.0,26/04/2023,4000000.0
150511,Rumah Murah Cluster Parkville di Sentul City dekat Aeon,2.0,60.0,Sentul City,Bogor,720000000.0,24/04/2023,5000000.0
150528,Villa Vimala Hills Gadog Bogor,7.0,1291.0,Gadog,Bogor,9500000000.0,24/04/2023,68000000.0
150546,Cicilan mulai dari Rp 1.5 juta per bulan selama 2 tahun - Bukit Dago,2.0,60.0,Gunung Sindur,Bogor,831000000.0,24/04/2023,5000000.0
150565,Rumah Hook Bebas Banjir Dicikeas Dekat Sarana Pendidikan ,2.0,125.0,Cikeas,Bogor,950000000.0,09/05/2023,6000000.0
150585,Rumah Minimalis Modern Dicikeas One Gate System Dekat lrt,2.0,84.0,Cikeas,Bogor,630000000.0,09/05/2023,4000000.0
150586,Hunian Murah 500Jutaan Dicikeas Akses 20 Menit Toll Cibubur,2.0,70.0,Cikeas,Bogor,530000000.0,30/04/2023,3000000.0
150588,Jual Rumah Bogor Dekat Pemda Cibinong 2 Lantai Hanya 700 Jutaan,2.0,65.0,Cibinong,Bogor,710000000.0,24/04/2023,5000000.0
150591,Rumah baru di Bukit Dago cluster Lakeview - 15 menit ke tol dan stasiun KRL,3.0,90.0,Gunung Sindur,Bogor,1240000000.0,24/04/2023,8000000.0
150595,Jual Rumah Bogor Mewah 2 Lantai Sukahati Cibinong Hanya 1.190 M,3.0,98.0,Cibinong,Bogor,1190000000.0,24/04/2023,8000000.0
150600,Rumah Villa Murah Siap Huni Di Megamendung Bogor View Gunung,4.0,12000.0,Megamendung,Bogor,8000000000.0,24/04/2023,57000000.0
150606,Rumah Murah Siap Huni Di Komplek Elit Villa Duta Bogor,5.0,252.0,Pajajaran,Bogor,5700000000.0,27/04/2023,40000000.0
150613,"Jual Rumah Bogor Mewah 2 Lantai, Villa Bogor Indah 6, Hanya 1.6 M",3.0,147.0,Kedung Halang,Bogor,1600000000.0,01/05/2023,11000000.0
150621,Rumah Murah di Danau Bogor Raya Kota Bogor,2.0,128.0,Katulampa,Bogor,1600000000.0,24/04/2023,11000000.0
150630,Rumah Baru Murah Konsep Villa Siap Huni Lokasi Strategis Di Cikeas Gunung Putri Kab Bogor,2.0,131.0,Gunung Putri,Bogor,1090000000.0,24/04/2023,7000000.0
150640,di Dijual rumah di bukit golf hijau lt 180 lb.250 srt shm.kt 3 km 2 hrga 2m 2 Lantai SHM Bagus,3.0,180.0,Sentul City,Bogor,2000000000.0,24/04/2023,14000000.0
150651,"Jual Rumah Bogor, Acropolis De Wijaya Siap Huni, Hanya 500 Jutaan",2.0,60.0,Cibinong,Bogor,575000000.0,24/04/2023,4000000.0
150663,Rumah Mewah di Cibubur Gunung Putri dekat Tol Cimanggis,5.0,1500.0,Cibubur,Bogor,27000000000.0,24/04/2023,193000000.0
150676,Villa Mewah(Hoek) Full Furnish di kawasan perumahan BNR dekat kebun raya bogor,7.0,1981.0,Bogor Nirwana Residence,Bogor,21000000000.0,24/04/2023,150000000.0
150690,Rumah Hoek di Bukit Golf Cibubur,3.0,260.0,Gunung Putri,Bogor,1750000000.0,18/05/2023,12000000.0
150705,Rumah 2 Lantai Type 120 Dalam Cluster Harga Nego,3.0,120.0,Kota Wisata,Bogor,1350000000.0,18/04/2023,9000000.0
150721,Rumah Asri Tanah Luas Di Baranangsiang Indah Bogor Dekat Jalan Tol Summarecon Bogor,3.0,900.0,Baranangsiang,Bogor,8500000000.0,07/05/2023,60000000.0
150738,Dijual Cepat Rumah Bagus Nyaman Lt 72 Lb 68 di Metland Transyoogi,2.0,72.0,Cileungsi,Bogor,1100000000.0,18/04/2023,7000000.0
150756,Rumah Gress Dijual Harga Murah di Legenda Wisata Cibubur,2.0,112.0,Legenda Wisata,Bogor,995000000.0,18/04/2023,7000000.0
150775,Dijual Rumah Murah 2 Lantai Lt 63 Lb 126 Bagus di Kranggan Bekasi,3.0,63.0,Kranggan,Bogor,750000000.0,18/04/2023,5000000.0
150795,"Rumah Baru di Summarecon Bogor, Cluster Mahogany Blok Mb2, Bogor",2.0,112.0,Sukaraja,Bogor,1650000000.0,18/04/2023,11000000.0
150796,"Rumah 2 Lantai Baru SHM di Pondok Rajeg , Bogor",3.0,61.0,Cibinong,Bogor,683000000.0,18/04/2023,4000000.0
150798,Dijual Cepat Rumah Murah Minimalis Lt 98 Lb 70 di Cibubur City,2.0,98.0,Gunung Putri,Bogor,750000000.0,18/04/2023,5000000.0
150801,Dijual Rumah Besar Bagus Lt 818 Lb 318 di Rancamaya Golf Estate,5.0,818.0,Bogor Selatan,Bogor,6500000000.0,18/04/2023,46000000.0
